# QIGOA reality-check | script=run_ceiling.py | experiment=ceiling | data_source=brats | commit=1461520d7785c65a06704e47ba229ddde0b2d9ff | generated=2026-07-17T18:08:18
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
# method_class: C = uses test-time ground truth (oracle = an UNREACHABLE upper bound, NOT a method); B = learned, out-of-fold only; A = unsupervised per-image.
patient_id,target,include_zero_bg,method,method_class,fold,params,dice,hd95,nsd,nsd_tau1,nsd_tau3,nsd_tau5,n_components,empty_mask,mask_hash,data_source,placeholder
BraTS20_Training_311,wt_flair,na,li,A: unsupervised per-image,-1,,0.3009719839908519,56.086094372122346,0.1624087591240876,0.14051094890510948,0.177007299270073,0.1897810218978102,2,0,445de243b44b2c4f25366d74bd188ccdc231b39119cec15d89ce50a76199c5ab,brats,0
BraTS20_Training_311,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.3009719839908519,56.086094372122346,0.1624087591240876,0.14051094890510948,0.177007299270073,0.1897810218978102,2,0,445de243b44b2c4f25366d74bd188ccdc231b39119cec15d89ce50a76199c5ab,brats,0
BraTS20_Training_311,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.3273224723293123,53.91640786499874,0.10834990059642147,0.09045725646123261,0.11829025844930417,0.13717693836978131,3,0,485500fed4780743c24b514b094ab847750b72fa94d762a7bf7cd70cfac54e83,brats,0
BraTS20_Training_311,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.3009719839908519,56.086094372122346,0.1624087591240876,0.14051094890510948,0.177007299270073,0.1897810218978102,2,0,445de243b44b2c4f25366d74bd188ccdc231b39119cec15d89ce50a76199c5ab,brats,0
BraTS20_Training_312,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.4114972721761972,58.689010005751506,0.07133757961783439,0.02038216560509554,0.12101910828025478,0.20382165605095542,1,0,ce1944aa07d0d85fa3761223fa6d02d6e03b45d7f88d551e7f0320d4f577b3e8,brats,0
BraTS20_Training_312,wt_flair,na,li,A: unsupervised per-image,-1,,0.40752413827605183,59.23681287847955,0.04456824512534819,0.013927576601671309,0.0766016713091922,0.1392757660167131,1,0,38e04721e2c1cdd9a7d0d5c01e48b79d7f626d4e0618e1aedf5abd8d7c164ef0,brats,0
BraTS20_Training_312,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.40752413827605183,59.23681287847955,0.04456824512534819,0.013927576601671309,0.0766016713091922,0.1392757660167131,1,0,38e04721e2c1cdd9a7d0d5c01e48b79d7f626d4e0618e1aedf5abd8d7c164ef0,brats,0
BraTS20_Training_312,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.4114972721761972,58.689010005751506,0.07133757961783439,0.02038216560509554,0.12101910828025478,0.20382165605095542,1,0,ce1944aa07d0d85fa3761223fa6d02d6e03b45d7f88d551e7f0320d4f577b3e8,brats,0
BraTS20_Training_312,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.40752413827605183,59.23681287847955,0.04456824512534819,0.013927576601671309,0.0766016713091922,0.1392757660167131,1,0,38e04721e2c1cdd9a7d0d5c01e48b79d7f626d4e0618e1aedf5abd8d7c164ef0,brats,0
BraTS20_Training_313,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.417717938564236,56.43312860303103,0.0,0.0,0.007255139056831923,0.030229746070133012,19,0,3441c93b1e1b4faa47091a0caf5f23fa09e72410adbe4baff15a2d0aff7fe8fa,brats,0
BraTS20_Training_313,wt_flair,na,li,A: unsupervised per-image,-1,,0.3924936386768448,59.486131982931234,0.0,0.0,0.0,0.0106544901065449,1,0,80cdcabe2bc1421f5269a4aa1b457ac35a3883d43b89831a445bb20468f435f8,brats,0
BraTS20_Training_313,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.3924936386768448,59.486131982931234,0.0,0.0,0.0,0.0106544901065449,1,0,80cdcabe2bc1421f5269a4aa1b457ac35a3883d43b89831a445bb20468f435f8,brats,0
BraTS20_Training_313,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.417717938564236,56.43312860303103,0.0,0.0,0.007255139056831923,0.030229746070133012,19,0,3441c93b1e1b4faa47091a0caf5f23fa09e72410adbe4baff15a2d0aff7fe8fa,brats,0
BraTS20_Training_313,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.3924936386768448,59.486131982931234,0.0,0.0,0.0,0.0106544901065449,1,0,80cdcabe2bc1421f5269a4aa1b457ac35a3883d43b89831a445bb20468f435f8,brats,0
BraTS20_Training_314,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.1320860094945546,96.82818793806575,0.0052863436123348016,0.0,0.051982378854625554,0.09955947136563877,6,0,b9c2b668a7160f6241785f0b25dc73eaaa8292c64d870a05890a5930b46f1fe1,brats,0
BraTS20_Training_314,wt_flair,na,li,A: unsupervised per-image,-1,,0.12370055573716901,98.66736968780435,0.0,0.0,0.056962025316455694,0.1360759493670886,1,0,067a5c985a4277d2156c202db3e230a670f4417516b4981c6f5da9897c919d4b,brats,0
BraTS20_Training_314,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.12370055573716901,98.66736968780435,0.0,0.0,0.056962025316455694,0.1360759493670886,1,0,067a5c985a4277d2156c202db3e230a670f4417516b4981c6f5da9897c919d4b,brats,0
BraTS20_Training_314,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.1320860094945546,96.82818793806575,0.0052863436123348016,0.0,0.051982378854625554,0.09955947136563877,6,0,b9c2b668a7160f6241785f0b25dc73eaaa8292c64d870a05890a5930b46f1fe1,brats,0
BraTS20_Training_314,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.12370055573716901,98.66736968780435,0.0,0.0,0.056962025316455694,0.1360759493670886,1,0,067a5c985a4277d2156c202db3e230a670f4417516b4981c6f5da9897c919d4b,brats,0
BraTS20_Training_315,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.15871979098628347,79.1580697086532,0.10332749562171628,0.03152364273204904,0.11208406304728546,0.1295971978984238,3,0,3b80d7cfdd5944f1b34f16f39ed935455a970b67015c92eeaa90f3d635446732,brats,0
BraTS20_Training_315,wt_flair,na,li,A: unsupervised per-image,-1,,0.15473178137651822,80.37661027958998,0.003738317757009346,0.0,0.06542056074766354,0.11588785046728972,1,0,627c4d565eca7fc9dfede12c2dd3dcd488e502dc060be669ecf57e7ff0288ab9,brats,0
BraTS20_Training_315,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.15452650199001833,80.4114419718985,0.00375234521575985,0.0,0.06566604127579738,0.11632270168855535,1,0,9fe537a3828c9599c685efb6f405cc0e0ca96e7afec003f0a684c8e013117fa1,brats,0
BraTS20_Training_315,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.15871979098628347,79.1580697086532,0.10332749562171628,0.03152364273204904,0.11208406304728546,0.1295971978984238,3,0,3b80d7cfdd5944f1b34f16f39ed935455a970b67015c92eeaa90f3d635446732,brats,0
BraTS20_Training_315,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.15452650199001833,80.4114419718985,0.00375234521575985,0.0,0.06566604127579738,0.11632270168855535,1,0,9fe537a3828c9599c685efb6f405cc0e0ca96e7afec003f0a684c8e013117fa1,brats,0
BraTS20_Training_316,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.5987076863728421,39.11521443121589,0.11685625646328852,0.08583247156153051,0.12926577042399173,0.16132368148914167,6,0,c7a4b13a054241814a13021ebed7df2ceac90257a683e1910e9653903bd13bf0,brats,0
BraTS20_Training_316,wt_flair,na,li,A: unsupervised per-image,-1,,0.5807778608825729,43.98465314328254,0.1206896551724138,0.08620689655172414,0.13908045977011493,0.16666666666666666,2,0,854d4fd8768996aeda345f42129a7e7eb5f5d27ccebefb5e12010c2f729f43b5,brats,0
BraTS20_Training_316,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.5803166892428417,44.61214607542762,0.12295081967213115,0.08782201405152225,0.14168618266978922,0.16978922716627634,1,0,f8417bba3f94bf9556538d90de3ebcfddde048897e092d0952e46a193094cc67,brats,0
BraTS20_Training_316,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.5987076863728421,39.11521443121589,0.11685625646328852,0.08583247156153051,0.12926577042399173,0.16132368148914167,6,0,c7a4b13a054241814a13021ebed7df2ceac90257a683e1910e9653903bd13bf0,brats,0
BraTS20_Training_316,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.5803166892428417,44.61214607542762,0.12295081967213115,0.08782201405152225,0.14168618266978922,0.16978922716627634,1,0,f8417bba3f94bf9556538d90de3ebcfddde048897e092d0952e46a193094cc67,brats,0
BraTS20_Training_317,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.0894674018075371,115.24364184729674,0.06442831215970962,0.05716878402903811,0.06805807622504537,0.07622504537205081,12,0,471e6e08cc93b51cd2070f890e4fa919b107865e53101057720f4d72ee4c4917,brats,0
BraTS20_Training_317,wt_flair,na,li,A: unsupervised per-image,-1,,0.08548772539648056,119.58845877128643,0.11696869851729819,0.10214168039538715,0.12355848434925865,0.13673805601317957,1,0,3de115058f6c987d37cbcd8ff17f2a014eac72ce6ba98300fdf101b09769d27e,brats,0
BraTS20_Training_317,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.08543204515848893,120.12659147915245,0.12305025996533796,0.10745233968804159,0.12998266897746968,0.1438474870017331,1,0,d40d7eb97f83511a5d928ccf39f07f78f78a0a47d4d5107568c6ea56c3d78f69,brats,0
BraTS20_Training_317,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.0894674018075371,115.24364184729674,0.06442831215970962,0.05716878402903811,0.06805807622504537,0.07622504537205081,12,0,471e6e08cc93b51cd2070f890e4fa919b107865e53101057720f4d72ee4c4917,brats,0
BraTS20_Training_317,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.08543204515848893,120.12659147915245,0.12305025996533796,0.10745233968804159,0.12998266897746968,0.1438474870017331,1,0,d40d7eb97f83511a5d928ccf39f07f78f78a0a47d4d5107568c6ea56c3d78f69,brats,0
BraTS20_Training_318,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.455883031225497,71.47025610230449,0.2019704433497537,0.15517241379310345,0.24958949096880131,0.33169129720853857,3,0,ef23cd161a422f2b250db9894554b34d93c81196e79eb710470c026f14d84ccc,brats,0
BraTS20_Training_318,wt_flair,na,li,A: unsupervised per-image,-1,,0.44025488903537685,75.33774627228625,0.13667117726657646,0.07577807848443843,0.17997293640054127,0.21109607577807848,1,0,ff9611b3774717b3fab9094fa7d9cd4487725fe86bf4c85e1c4ee0fee4984d03,brats,0
BraTS20_Training_318,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.44023554227456496,75.44099701910903,0.13741496598639455,0.0761904761904762,0.18095238095238095,0.21224489795918366,1,0,3c609f750062bf85402f2f0bbd3a8fe2e23e218fa0a516f450b85fb9d4703545,brats,0
BraTS20_Training_318,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.455883031225497,71.47025610230449,0.2019704433497537,0.15517241379310345,0.24958949096880131,0.33169129720853857,3,0,ef23cd161a422f2b250db9894554b34d93c81196e79eb710470c026f14d84ccc,brats,0
BraTS20_Training_318,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.44023554227456496,75.44099701910903,0.13741496598639455,0.0761904761904762,0.18095238095238095,0.21224489795918366,1,0,3c609f750062bf85402f2f0bbd3a8fe2e23e218fa0a516f450b85fb9d4703545,brats,0
BraTS20_Training_319,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.3178836434025164,74.33034373659252,0.14228052472250252,0.12916246215943492,0.16649848637739656,0.1927346115035318,9,0,b4489c7b5b67dac40839781a90a49599c210f7b76d6b4ba73e710581fea52639,brats,0
BraTS20_Training_319,wt_flair,na,li,A: unsupervised per-image,-1,,0.3216277628589134,75.26519424513918,0.15492957746478872,0.08873239436619719,0.18591549295774648,0.21971830985915494,1,0,e6a0f9df8d6bdf641b14e7a7962c0c33a7be6d5a3a81c2f7acc5240a3806e6da,brats,0
BraTS20_Training_319,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.3216277628589134,75.26519424513918,0.15492957746478872,0.08873239436619719,0.18591549295774648,0.21971830985915494,1,0,e6a0f9df8d6bdf641b14e7a7962c0c33a7be6d5a3a81c2f7acc5240a3806e6da,brats,0
BraTS20_Training_319,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.3178836434025164,74.33034373659252,0.14228052472250252,0.12916246215943492,0.16649848637739656,0.1927346115035318,9,0,b4489c7b5b67dac40839781a90a49599c210f7b76d6b4ba73e710581fea52639,brats,0
BraTS20_Training_319,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.3216277628589134,75.26519424513918,0.15492957746478872,0.08873239436619719,0.18591549295774648,0.21971830985915494,1,0,e6a0f9df8d6bdf641b14e7a7962c0c33a7be6d5a3a81c2f7acc5240a3806e6da,brats,0
BraTS20_Training_320,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.13748141370239048,83.11797245883763,0.05658627087198516,0.039888682745825604,0.07884972170686456,0.11966604823747681,12,0,0167c654e73b15f6271e288bedc175659d04a9d7db8b590a990b0c1f5f16518e,brats,0
BraTS20_Training_320,wt_flair,na,li,A: unsupervised per-image,-1,,0.1325321131264127,84.86459803710851,0.04918032786885246,0.03576751117734724,0.06706408345752608,0.12667660208643816,1,0,bb08d66386c214f807f9707981d70b57f453cc5afe246b56334d46dbc2b9d59f,brats,0
BraTS20_Training_320,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.13247368711081722,84.87343380462251,0.05030487804878049,0.036585365853658534,0.06859756097560976,0.12957317073170732,1,0,6ae902cf26e2d13799e2183e2ddcb33b4ab20c81229147c8f0277b395457d1e2,brats,0
BraTS20_Training_320,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.13748141370239048,83.11797245883763,0.05658627087198516,0.039888682745825604,0.07884972170686456,0.11966604823747681,12,0,0167c654e73b15f6271e288bedc175659d04a9d7db8b590a990b0c1f5f16518e,brats,0
BraTS20_Training_320,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.13247368711081722,84.87343380462251,0.05030487804878049,0.036585365853658534,0.06859756097560976,0.12957317073170732,1,0,6ae902cf26e2d13799e2183e2ddcb33b4ab20c81229147c8f0277b395457d1e2,brats,0
BraTS20_Training_321,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.31073038773669975,45.0,0.14481185860889395,0.09122006841505131,0.17559863169897377,0.23831242873432154,4,0,6ee1a12687e7fc2acc4cbfe452eefd84612fc11d59fee38de2b070817910041c,brats,0
BraTS20_Training_321,wt_flair,na,li,A: unsupervised per-image,-1,,0.29688980787455843,47.095647357266465,0.05828220858895705,0.03067484662576687,0.10429447852760736,0.1794478527607362,1,0,0f2215be64916808be1a5393ba600607104bf3f76d36a0ea64a4d53325120b00,brats,0
BraTS20_Training_321,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.29463064295485636,47.36399769649714,0.0,0.0,0.0,0.0,1,0,744d3adf120d2a3eeaf6b15070c729f192913a3607d1a705215f633af4c79732,brats,0
BraTS20_Training_321,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.31073038773669975,45.0,0.14481185860889395,0.09122006841505131,0.17559863169897377,0.23831242873432154,4,0,6ee1a12687e7fc2acc4cbfe452eefd84612fc11d59fee38de2b070817910041c,brats,0
BraTS20_Training_321,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.29463064295485636,47.36399769649714,0.0,0.0,0.0,0.0,1,0,744d3adf120d2a3eeaf6b15070c729f192913a3607d1a705215f633af4c79732,brats,0
BraTS20_Training_322,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.30818522548664007,79.2155261936559,0.12512820512820513,0.08307692307692308,0.14564102564102563,0.20307692307692307,4,0,c685d269af53814c503400d200aac02857e4b385442df48244ff9ebb6094c7e4,brats,0
BraTS20_Training_322,wt_flair,na,li,A: unsupervised per-image,-1,,0.2983554749224557,81.36429450497273,0.11194029850746269,0.05970149253731343,0.16567164179104477,0.208955223880597,1,0,40d17808044bf4078657aa29c08acdec7b29b7b1c5b95840d43196c24418b095,brats,0
BraTS20_Training_322,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.2983554749224557,81.36429450497273,0.11194029850746269,0.05970149253731343,0.16567164179104477,0.208955223880597,1,0,40d17808044bf4078657aa29c08acdec7b29b7b1c5b95840d43196c24418b095,brats,0
BraTS20_Training_322,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.30818522548664007,79.2155261936559,0.12512820512820513,0.08307692307692308,0.14564102564102563,0.20307692307692307,4,0,c685d269af53814c503400d200aac02857e4b385442df48244ff9ebb6094c7e4,brats,0
BraTS20_Training_322,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.2983554749224557,81.36429450497273,0.11194029850746269,0.05970149253731343,0.16567164179104477,0.208955223880597,1,0,40d17808044bf4078657aa29c08acdec7b29b7b1c5b95840d43196c24418b095,brats,0
BraTS20_Training_323,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.48573017049666417,58.137767414994535,0.23174603174603176,0.18835978835978837,0.2613756613756614,0.31216931216931215,4,0,3b5292f795598ce63f1f3b112043cfe24aa212f377ceb2be800238c46308960e,brats,0
BraTS20_Training_323,wt_flair,na,li,A: unsupervised per-image,-1,,0.47188691945254657,60.38705520733638,0.21020656136087484,0.17496962332928312,0.23207776427703525,0.26366950182260024,4,0,de7592512fe7d5514724d58718928b5dc3bfed2670758263fae64c362aee1c26,brats,0
BraTS20_Training_323,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.4699678226671434,61.68468205316454,0.21979434447300772,0.18508997429305912,0.2442159383033419,0.2776349614395887,1,0,c5cfa376d2f8aebd7f5142819643f247d03238162d5ea70c2c3960fcedb66517,brats,0
BraTS20_Training_323,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.48573017049666417,58.137767414994535,0.23174603174603176,0.18835978835978837,0.2613756613756614,0.31216931216931215,4,0,3b5292f795598ce63f1f3b112043cfe24aa212f377ceb2be800238c46308960e,brats,0
BraTS20_Training_323,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.4699678226671434,61.68468205316454,0.21979434447300772,0.18508997429305912,0.2442159383033419,0.2776349614395887,1,0,c5cfa376d2f8aebd7f5142819643f247d03238162d5ea70c2c3960fcedb66517,brats,0
BraTS20_Training_324,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.20528424362290176,101.63952988561705,0.06590509666080843,0.03602811950790861,0.09929701230228472,0.140597539543058,16,0,9934fb379fabb8a70e363fa3ed723b1bb09adebc004f892b605f407cb178258b,brats,0
BraTS20_Training_324,wt_flair,na,li,A: unsupervised per-image,-1,,0.19571097372488408,104.67950877880739,0.028368794326241134,0.02269503546099291,0.04539007092198582,0.06524822695035461,2,0,e03a597515552fe7b596130ba7ce1356ecb4ddb0153ffd4263fcedce3004266a,brats,0
BraTS20_Training_324,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.19507028692470635,104.88183511385854,0.03110419906687403,0.024883359253499222,0.049766718506998445,0.07153965785381027,1,0,c804f18a5fad7aca990a058b9894cb25fe38f1e6ccbb392e25f6e593fe4af31a,brats,0
BraTS20_Training_324,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.20528424362290176,101.63952988561705,0.06590509666080843,0.03602811950790861,0.09929701230228472,0.140597539543058,16,0,9934fb379fabb8a70e363fa3ed723b1bb09adebc004f892b605f407cb178258b,brats,0
BraTS20_Training_324,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.19507028692470635,104.88183511385854,0.03110419906687403,0.024883359253499222,0.049766718506998445,0.07153965785381027,1,0,c804f18a5fad7aca990a058b9894cb25fe38f1e6ccbb392e25f6e593fe4af31a,brats,0
BraTS20_Training_325,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.2322860962566845,52.32590180780452,0.0784,0.0624,0.0912,0.136,12,0,25ba3ad01652838561fb11fa9cbb37e2ce1a096eee24630abd7ca0e8600337f8,brats,0
BraTS20_Training_325,wt_flair,na,li,A: unsupervised per-image,-1,,0.2121425552894774,54.45268486330372,0.015533980582524271,0.003883495145631068,0.027184466019417475,0.04466019417475728,4,0,ccc730079826d4924f5a1dce49435f74a7f985a382a0bf715af09bb01fb3af9f,brats,0
BraTS20_Training_325,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.21086530383646038,55.2358512517184,0.017429193899782137,0.004357298474945534,0.030501089324618737,0.05010893246187364,3,0,3ac58df8a96d8ea0ad88b07c4e4075243bd1b8c545a6716a458204ad3d7b0d4b,brats,0
BraTS20_Training_325,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.2322860962566845,52.32590180780452,0.0784,0.0624,0.0912,0.136,12,0,25ba3ad01652838561fb11fa9cbb37e2ce1a096eee24630abd7ca0e8600337f8,brats,0
BraTS20_Training_325,wt_flair,na,gmm,A: unsupervised per-image,-1,,0.21086530383646038,55.2358512517184,0.017429193899782137,0.004357298474945534,0.030501089324618737,0.05010893246187364,3,0,3ac58df8a96d8ea0ad88b07c4e4075243bd1b8c545a6716a458204ad3d7b0d4b,brats,0
BraTS20_Training_326,wt_flair,na,otsu,A: unsupervised per-image,-1,,0.31342628169941816,72.91261839101001,0.043343653250773995,0.01238390092879257,0.11764705882352941,0.20743034055727555,1,0,62015953c96e20100cb73570fe0d015aebac6090622b6d79b1cb9e72f9012393,brats,0
BraTS20_Training_326,wt_flair,na,li,A: unsupervised per-image,-1,,0.30909976722784605,73.7250017299251,0.02564102564102564,0.0,0.07852564102564102,0.1842948717948718,1,0,229fb951760ead1996f589dc1b1a5faeff059ea070d4e95e13303d2e5545e8a4,brats,0
BraTS20_Training_326,wt_flair,na,triangle,A: unsupervised per-image,-1,,0.30864864864864866,73.34916492924943,0.025848142164781908,0.0,0.0791599353796446,0.18578352180936994,1,0,52274b76810521d8a5441bb86872f8b97550b324ae7e04108d7361478694f63f,brats,0
BraTS20_Training_326,wt_flair,na,kmeans,A: unsupervised per-image,-1,,0.31342628169941816,72.91261839101001,0.043343653250773995,0.01238390092879257,0.11764705882352941,0.20743034055727555,1,0,62015953c96e20100cb73570fe0d015aebac6090622b6d79b1cb9e72f9012393,brats,0
